"Unicode","character","UTF-8","name","utf_link","download_link","supply","limit_mint","remaining","deploy","sales","holders"
"U+1304C","𓁌","f0 93 81 8c","EGYPTIAN HIEROGLYPH A067","%F0%93%81%8C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%8C",1000000000000,1000,1000000000000,19805745,0,0
"U+1304D","𓁍","f0 93 81 8d","EGYPTIAN HIEROGLYPH A068","%F0%93%81%8D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%8D",NA,NA,NA,NA,NA,NA
"U+1304E","𓁎","f0 93 81 8e","EGYPTIAN HIEROGLYPH A069","%F0%93%81%8E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%8E",1000000000000,1000,1000000000000,19793971,0,0
"U+1304F","𓁏","f0 93 81 8f","EGYPTIAN HIEROGLYPH A070","%F0%93%81%8F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%8F",NA,NA,NA,NA,NA,NA
"U+13050","𓁐","f0 93 81 90","EGYPTIAN HIEROGLYPH B001","%F0%93%81%90","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%90",369,369,0,7943285,0,1
"U+13051","𓁑","f0 93 81 91","EGYPTIAN HIEROGLYPH B002","%F0%93%81%91","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%91",1000000000000,1000,1000000000000,19805746,0,0
"U+13052","𓁒","f0 93 81 92","EGYPTIAN HIEROGLYPH B003","%F0%93%81%92","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%92",99,99,0,10311519,0,1
"U+13053","𓁓","f0 93 81 93","EGYPTIAN HIEROGLYPH B004","%F0%93%81%93","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%93",NA,NA,NA,NA,NA,NA
"U+13054","𓁔","f0 93 81 94","EGYPTIAN HIEROGLYPH B005","%F0%93%81%94","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%94",1000000000000,1000,1000000000000,19805750,0,0
"U+13055","𓁕","f0 93 81 95","EGYPTIAN HIEROGLYPH B005A","%F0%93%81%95","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%95",NA,NA,NA,NA,NA,NA
"U+13056","𓁖","f0 93 81 96","EGYPTIAN HIEROGLYPH B006","%F0%93%81%96","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%96",99,99,0,10270351,0,1
"U+13057","𓁗","f0 93 81 97","EGYPTIAN HIEROGLYPH B007","%F0%93%81%97","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%97",NA,NA,NA,NA,NA,NA
"U+13058","𓁘","f0 93 81 98","EGYPTIAN HIEROGLYPH B008","%F0%93%81%98","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%98",NA,NA,NA,NA,NA,NA
"U+13059","𓁙","f0 93 81 99","EGYPTIAN HIEROGLYPH B009","%F0%93%81%99","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%99",3,3,3,8443224,0,0
"U+1305A","𓁚","f0 93 81 9a","EGYPTIAN HIEROGLYPH C001","%F0%93%81%9A","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%9A",100000000,100000000,0,6030801,0,1
"U+1305B","𓁛","f0 93 81 9b","EGYPTIAN HIEROGLYPH C002","%F0%93%81%9B","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%9B",100000000,100000000,0,6030865,0,1
"U+1305C","𓁜","f0 93 81 9c","EGYPTIAN HIEROGLYPH C002A","%F0%93%81%9C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%9C",NA,NA,NA,NA,NA,NA
"U+1305D","𓁝","f0 93 81 9d","EGYPTIAN HIEROGLYPH C002B","%F0%93%81%9D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%9D",NA,NA,NA,NA,NA,NA
"U+1305E","𓁞","f0 93 81 9e","EGYPTIAN HIEROGLYPH C002C","%F0%93%81%9E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%9E",100000000,100000000,0,5398059,0,1
"U+1305F","𓁟","f0 93 81 9f","EGYPTIAN HIEROGLYPH C003","%F0%93%81%9F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%9F",210000,10000,0,5451078,0,7
"U+13060","𓁠","f0 93 81 a0","EGYPTIAN HIEROGLYPH C004","%F0%93%81%A0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%A0",NA,NA,NA,NA,NA,NA
"U+13061","𓁡","f0 93 81 a1","EGYPTIAN HIEROGLYPH C005","%F0%93%81%A1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%A1",210000,1000,210000,5082818,0,0
"U+13062","𓁢","f0 93 81 a2","EGYPTIAN HIEROGLYPH C006","%F0%93%81%A2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%A2",1,1,0,5718045,0,1
"U+13063","𓁣","f0 93 81 a3","EGYPTIAN HIEROGLYPH C007","%F0%93%81%A3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%A3",NA,NA,NA,NA,NA,NA
"U+13064","𓁤","f0 93 81 a4","EGYPTIAN HIEROGLYPH C008","%F0%93%81%A4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%A4",118,118,0,10897805,0,1
"U+13065","𓁥","f0 93 81 a5","EGYPTIAN HIEROGLYPH C009","%F0%93%81%A5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%A5",NA,NA,NA,NA,NA,NA
"U+13066","𓁦","f0 93 81 a6","EGYPTIAN HIEROGLYPH C010","%F0%93%81%A6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%A6",NA,NA,NA,NA,NA,NA
"U+13067","𓁧","f0 93 81 a7","EGYPTIAN HIEROGLYPH C010A","%F0%93%81%A7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%A7",NA,NA,NA,NA,NA,NA
"U+13068","𓁨","f0 93 81 a8","EGYPTIAN HIEROGLYPH C011","%F0%93%81%A8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%A8",420,420,0,18600150,0,1
"U+13069","𓁩","f0 93 81 a9","EGYPTIAN HIEROGLYPH C012","%F0%93%81%A9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%A9",NA,NA,NA,NA,NA,NA
"U+1306A","𓁪","f0 93 81 aa","EGYPTIAN HIEROGLYPH C013","%F0%93%81%AA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%AA",NA,NA,NA,NA,NA,NA
"U+1306B","𓁫","f0 93 81 ab","EGYPTIAN HIEROGLYPH C014","%F0%93%81%AB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%AB",NA,NA,NA,NA,NA,NA
"U+1306C","𓁬","f0 93 81 ac","EGYPTIAN HIEROGLYPH C015","%F0%93%81%AC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%AC",NA,NA,NA,NA,NA,NA
"U+1306D","𓁭","f0 93 81 ad","EGYPTIAN HIEROGLYPH C016","%F0%93%81%AD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%AD",NA,NA,NA,NA,NA,NA
"U+1306E","𓁮","f0 93 81 ae","EGYPTIAN HIEROGLYPH C017","%F0%93%81%AE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%AE",NA,NA,NA,NA,NA,NA
"U+1306F","𓁯","f0 93 81 af","EGYPTIAN HIEROGLYPH C018","%F0%93%81%AF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%AF",NA,NA,NA,NA,NA,NA
"U+13070","𓁰","f0 93 81 b0","EGYPTIAN HIEROGLYPH C019","%F0%93%81%B0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%B0",1000000000000,1000,1000000000000,19795460,0,0
"U+13071","𓁱","f0 93 81 b1","EGYPTIAN HIEROGLYPH C020","%F0%93%81%B1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%B1",NA,NA,NA,NA,NA,NA
"U+13072","𓁲","f0 93 81 b2","EGYPTIAN HIEROGLYPH C021","%F0%93%81%B2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%B2",696969696969697e3,69696969696969,696969696969697e3,1749725,0,0
"U+13073","𓁳","f0 93 81 b3","EGYPTIAN HIEROGLYPH C022","%F0%93%81%B3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%B3",1000000000000,1000,1000000000000,19799626,0,0
"U+13074","𓁴","f0 93 81 b4","EGYPTIAN HIEROGLYPH C023","%F0%93%81%B4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%B4",NA,NA,NA,NA,NA,NA
"U+13075","𓁵","f0 93 81 b5","EGYPTIAN HIEROGLYPH C024","%F0%93%81%B5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%B5",420,420,0,18600105,0,1
"U+13076","𓁶","f0 93 81 b6","EGYPTIAN HIEROGLYPH D001","%F0%93%81%B6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%B6",10000,500,9500,7583378,0,1
"U+13077","𓁷","f0 93 81 b7","EGYPTIAN HIEROGLYPH D002","%F0%93%81%B7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%B7",1,1,0,7578970,0,1
"U+13078","𓁸","f0 93 81 b8","EGYPTIAN HIEROGLYPH D003","%F0%93%81%B8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%B8",21000000,1000,21000000,6685817,0,0
"U+13079","𓁹","f0 93 81 b9","EGYPTIAN HIEROGLYPH D004","%F0%93%81%B9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%B9",1,1,0,10429926,0,1
"U+1307A","𓁺","f0 93 81 ba","EGYPTIAN HIEROGLYPH D005","%F0%93%81%BA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%BA",21000000,1000,21000000,7793250,0,0
"U+1307B","𓁻","f0 93 81 bb","EGYPTIAN HIEROGLYPH D006","%F0%93%81%BB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%BB",1,1,0,10433961,0,1
"U+1307C","𓁼","f0 93 81 bc","EGYPTIAN HIEROGLYPH D007","%F0%93%81%BC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%BC",1,1,0,10433962,0,1
"U+1307D","𓁽","f0 93 81 bd","EGYPTIAN HIEROGLYPH D008","%F0%93%81%BD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%BD",420,420,0,18600108,0,1
"U+1307E","𓁾","f0 93 81 be","EGYPTIAN HIEROGLYPH D008A","%F0%93%81%BE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%BE",420,420,0,18600107,0,1
"U+1307F","𓁿","f0 93 81 bf","EGYPTIAN HIEROGLYPH D009","%F0%93%81%BF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%81%BF",369,369,0,7956999,0,1
"U+13080","𓂀","f0 93 82 80","EGYPTIAN HIEROGLYPH D010","%F0%93%82%80","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%80",420,1,0,3056270,0,47
"U+13081","𓂁","f0 93 82 81","EGYPTIAN HIEROGLYPH D011","%F0%93%82%81","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%81",NA,NA,NA,NA,NA,NA
"U+13082","𓂂","f0 93 82 82","EGYPTIAN HIEROGLYPH D012","%F0%93%82%82","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%82",NA,NA,NA,NA,NA,NA
"U+13083","𓂃","f0 93 82 83","EGYPTIAN HIEROGLYPH D013","%F0%93%82%83","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%83",NA,NA,NA,NA,NA,NA
"U+13084","𓂄","f0 93 82 84","EGYPTIAN HIEROGLYPH D014","%F0%93%82%84","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%84",NA,NA,NA,NA,NA,NA
"U+13085","𓂅","f0 93 82 85","EGYPTIAN HIEROGLYPH D015","%F0%93%82%85","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%85",NA,NA,NA,NA,NA,NA
"U+13086","𓂆","f0 93 82 86","EGYPTIAN HIEROGLYPH D016","%F0%93%82%86","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%86",NA,NA,NA,NA,NA,NA
"U+13087","𓂇","f0 93 82 87","EGYPTIAN HIEROGLYPH D017","%F0%93%82%87","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%87",NA,NA,NA,NA,NA,NA
"U+13088","𓂈","f0 93 82 88","EGYPTIAN HIEROGLYPH D018","%F0%93%82%88","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%88",NA,NA,NA,NA,NA,NA
"U+13089","𓂉","f0 93 82 89","EGYPTIAN HIEROGLYPH D019","%F0%93%82%89","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%89",NA,NA,NA,NA,NA,NA
"U+1308A","𓂊","f0 93 82 8a","EGYPTIAN HIEROGLYPH D020","%F0%93%82%8A","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%8A",NA,NA,NA,NA,NA,NA
"U+1308B","𓂋","f0 93 82 8b","EGYPTIAN HIEROGLYPH D021","%F0%93%82%8B","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%8B",NA,NA,NA,NA,NA,NA
"U+1308C","𓂌","f0 93 82 8c","EGYPTIAN HIEROGLYPH D022","%F0%93%82%8C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%8C",NA,NA,NA,NA,NA,NA
"U+1308D","𓂍","f0 93 82 8d","EGYPTIAN HIEROGLYPH D023","%F0%93%82%8D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%8D",NA,NA,NA,NA,NA,NA
"U+1308E","𓂎","f0 93 82 8e","EGYPTIAN HIEROGLYPH D024","%F0%93%82%8E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%8E",NA,NA,NA,NA,NA,NA
"U+1308F","𓂏","f0 93 82 8f","EGYPTIAN HIEROGLYPH D025","%F0%93%82%8F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%8F",1000000000000,1000,1000000000000,19795544,0,0
"U+13090","𓂐","f0 93 82 90","EGYPTIAN HIEROGLYPH D026","%F0%93%82%90","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%90",NA,NA,NA,NA,NA,NA
"U+13091","𓂑","f0 93 82 91","EGYPTIAN HIEROGLYPH D027","%F0%93%82%91","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%91",NA,NA,NA,NA,NA,NA
"U+13092","𓂒","f0 93 82 92","EGYPTIAN HIEROGLYPH D027A","%F0%93%82%92","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%92",NA,NA,NA,NA,NA,NA
"U+13093","𓂓","f0 93 82 93","EGYPTIAN HIEROGLYPH D028","%F0%93%82%93","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%93",NA,NA,NA,NA,NA,NA
"U+13094","𓂔","f0 93 82 94","EGYPTIAN HIEROGLYPH D029","%F0%93%82%94","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%94",NA,NA,NA,NA,NA,NA
"U+13095","𓂕","f0 93 82 95","EGYPTIAN HIEROGLYPH D030","%F0%93%82%95","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%95",NA,NA,NA,NA,NA,NA
"U+13096","𓂖","f0 93 82 96","EGYPTIAN HIEROGLYPH D031","%F0%93%82%96","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%96",NA,NA,NA,NA,NA,NA
"U+13097","𓂗","f0 93 82 97","EGYPTIAN HIEROGLYPH D031A","%F0%93%82%97","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%97",NA,NA,NA,NA,NA,NA
"U+13098","𓂘","f0 93 82 98","EGYPTIAN HIEROGLYPH D032","%F0%93%82%98","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%98",NA,NA,NA,NA,NA,NA
"U+13099","𓂙","f0 93 82 99","EGYPTIAN HIEROGLYPH D033","%F0%93%82%99","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%99",NA,NA,NA,NA,NA,NA
"U+1309A","𓂚","f0 93 82 9a","EGYPTIAN HIEROGLYPH D034","%F0%93%82%9A","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%9A",NA,NA,NA,NA,NA,NA
"U+1309B","𓂛","f0 93 82 9b","EGYPTIAN HIEROGLYPH D034A","%F0%93%82%9B","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%9B",NA,NA,NA,NA,NA,NA
"U+1309C","𓂜","f0 93 82 9c","EGYPTIAN HIEROGLYPH D035","%F0%93%82%9C","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%9C",NA,NA,NA,NA,NA,NA
"U+1309D","𓂝","f0 93 82 9d","EGYPTIAN HIEROGLYPH D036","%F0%93%82%9D","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%9D",NA,NA,NA,NA,NA,NA
"U+1309E","𓂞","f0 93 82 9e","EGYPTIAN HIEROGLYPH D037","%F0%93%82%9E","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%9E",NA,NA,NA,NA,NA,NA
"U+1309F","𓂟","f0 93 82 9f","EGYPTIAN HIEROGLYPH D038","%F0%93%82%9F","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%9F",NA,NA,NA,NA,NA,NA
"U+130A0","𓂠","f0 93 82 a0","EGYPTIAN HIEROGLYPH D039","%F0%93%82%A0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%A0",NA,NA,NA,NA,NA,NA
"U+130A1","𓂡","f0 93 82 a1","EGYPTIAN HIEROGLYPH D040","%F0%93%82%A1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%A1",NA,NA,NA,NA,NA,NA
"U+130A2","𓂢","f0 93 82 a2","EGYPTIAN HIEROGLYPH D041","%F0%93%82%A2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%A2",NA,NA,NA,NA,NA,NA
"U+130A3","𓂣","f0 93 82 a3","EGYPTIAN HIEROGLYPH D042","%F0%93%82%A3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%A3",NA,NA,NA,NA,NA,NA
"U+130A4","𓂤","f0 93 82 a4","EGYPTIAN HIEROGLYPH D043","%F0%93%82%A4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%A4",NA,NA,NA,NA,NA,NA
"U+130A5","𓂥","f0 93 82 a5","EGYPTIAN HIEROGLYPH D044","%F0%93%82%A5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%A5",NA,NA,NA,NA,NA,NA
"U+130A6","𓂦","f0 93 82 a6","EGYPTIAN HIEROGLYPH D045","%F0%93%82%A6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%A6",NA,NA,NA,NA,NA,NA
"U+130A7","𓂧","f0 93 82 a7","EGYPTIAN HIEROGLYPH D046","%F0%93%82%A7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%A7",NA,NA,NA,NA,NA,NA
"U+130A8","𓂨","f0 93 82 a8","EGYPTIAN HIEROGLYPH D046A","%F0%93%82%A8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%A8",NA,NA,NA,NA,NA,NA
"U+130A9","𓂩","f0 93 82 a9","EGYPTIAN HIEROGLYPH D047","%F0%93%82%A9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%A9",NA,NA,NA,NA,NA,NA
"U+130AA","𓂪","f0 93 82 aa","EGYPTIAN HIEROGLYPH D048","%F0%93%82%AA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%AA",NA,NA,NA,NA,NA,NA
"U+130AB","𓂫","f0 93 82 ab","EGYPTIAN HIEROGLYPH D048A","%F0%93%82%AB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%AB",NA,NA,NA,NA,NA,NA
"U+130AC","𓂬","f0 93 82 ac","EGYPTIAN HIEROGLYPH D049","%F0%93%82%AC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%AC",NA,NA,NA,NA,NA,NA
"U+130AD","𓂭","f0 93 82 ad","EGYPTIAN HIEROGLYPH D050","%F0%93%82%AD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%AD",NA,NA,NA,NA,NA,NA
"U+130AE","𓂮","f0 93 82 ae","EGYPTIAN HIEROGLYPH D050A","%F0%93%82%AE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%AE",NA,NA,NA,NA,NA,NA
"U+130AF","𓂯","f0 93 82 af","EGYPTIAN HIEROGLYPH D050B","%F0%93%82%AF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%AF",NA,NA,NA,NA,NA,NA
"U+130B0","𓂰","f0 93 82 b0","EGYPTIAN HIEROGLYPH D050C","%F0%93%82%B0","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%B0",NA,NA,NA,NA,NA,NA
"U+130B1","𓂱","f0 93 82 b1","EGYPTIAN HIEROGLYPH D050D","%F0%93%82%B1","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%B1",NA,NA,NA,NA,NA,NA
"U+130B2","𓂲","f0 93 82 b2","EGYPTIAN HIEROGLYPH D050E","%F0%93%82%B2","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%B2",NA,NA,NA,NA,NA,NA
"U+130B3","𓂳","f0 93 82 b3","EGYPTIAN HIEROGLYPH D050F","%F0%93%82%B3","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%B3",NA,NA,NA,NA,NA,NA
"U+130B4","𓂴","f0 93 82 b4","EGYPTIAN HIEROGLYPH D050G","%F0%93%82%B4","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%B4",NA,NA,NA,NA,NA,NA
"U+130B5","𓂵","f0 93 82 b5","EGYPTIAN HIEROGLYPH D050H","%F0%93%82%B5","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%B5",NA,NA,NA,NA,NA,NA
"U+130B6","𓂶","f0 93 82 b6","EGYPTIAN HIEROGLYPH D050I","%F0%93%82%B6","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%B6",NA,NA,NA,NA,NA,NA
"U+130B7","𓂷","f0 93 82 b7","EGYPTIAN HIEROGLYPH D051","%F0%93%82%B7","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%B7",NA,NA,NA,NA,NA,NA
"U+130B8","𓂸","f0 93 82 b8","EGYPTIAN HIEROGLYPH D052","%F0%93%82%B8","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%B8",69,1,0,3055752,0,40
"U+130B9","𓂹","f0 93 82 b9","EGYPTIAN HIEROGLYPH D052A","%F0%93%82%B9","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%B9",69,1,66,5311297,0,2
"U+130BA","𓂺","f0 93 82 ba","EGYPTIAN HIEROGLYPH D053","%F0%93%82%BA","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%BA",69,1,0,3055751,0,13
"U+130BB","𓂻","f0 93 82 bb","EGYPTIAN HIEROGLYPH D054","%F0%93%82%BB","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%BB",NA,NA,NA,NA,NA,NA
"U+130BC","𓂼","f0 93 82 bc","EGYPTIAN HIEROGLYPH D054A","%F0%93%82%BC","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%BC",NA,NA,NA,NA,NA,NA
"U+130BD","𓂽","f0 93 82 bd","EGYPTIAN HIEROGLYPH D055","%F0%93%82%BD","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%BD",NA,NA,NA,NA,NA,NA
"U+130BE","𓂾","f0 93 82 be","EGYPTIAN HIEROGLYPH D056","%F0%93%82%BE","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%BE",NA,NA,NA,NA,NA,NA
"U+130BF","𓂿","f0 93 82 bf","EGYPTIAN HIEROGLYPH D057","%F0%93%82%BF","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%82%BF",NA,NA,NA,NA,NA,NA
"U+130C0","𓃀","f0 93 83 80","EGYPTIAN HIEROGLYPH D058","%F0%93%83%80","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%83%80",NA,NA,NA,NA,NA,NA
"U+130C1","𓃁","f0 93 83 81","EGYPTIAN HIEROGLYPH D059","%F0%93%83%81","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%83%81",NA,NA,NA,NA,NA,NA
"U+130C2","𓃂","f0 93 83 82","EGYPTIAN HIEROGLYPH D060","%F0%93%83%82","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%83%82",NA,NA,NA,NA,NA,NA
"U+130C3","𓃃","f0 93 83 83","EGYPTIAN HIEROGLYPH D061","%F0%93%83%83","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%83%83",NA,NA,NA,NA,NA,NA
"U+130C4","𓃄","f0 93 83 84","EGYPTIAN HIEROGLYPH D062","%F0%93%83%84","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%83%84",NA,NA,NA,NA,NA,NA
"U+130C5","𓃅","f0 93 83 85","EGYPTIAN HIEROGLYPH D063","%F0%93%83%85","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%83%85",NA,NA,NA,NA,NA,NA
"U+130C6","𓃆","f0 93 83 86","EGYPTIAN HIEROGLYPH D064","%F0%93%83%86","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%83%86",NA,NA,NA,NA,NA,NA
"U+130C7","𓃇","f0 93 83 87","EGYPTIAN HIEROGLYPH D065","%F0%93%83%87","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%83%87",1000000000000,1000,1000000000000,19795508,0,0
"U+130C8","𓃈","f0 93 83 88","EGYPTIAN HIEROGLYPH D066","%F0%93%83%88","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%83%88",NA,NA,NA,NA,NA,NA
"U+130C9","𓃉","f0 93 83 89","EGYPTIAN HIEROGLYPH D067","%F0%93%83%89","https://brc20api.bestinslot.xyz/v1/get_brc20_ticker/%F0%93%83%89",11,1,11,7669731,0,0
